what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318847188848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318847192939
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318847195582
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318847197110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318847207975
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318847212410
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318847214706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318847217018
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318847273691
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318847282717
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318847283056
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318847285759
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318847297098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318847304727
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318847348829
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318847359090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318847363945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318847375536
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1318847376569
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1318847376916
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318847380793
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1318847406610
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1318847406683
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318847407989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318847476446
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318847513419
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318847517250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318847519834
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318847698369
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318847704864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318847705887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318847708019
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.line",1318847708037
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318847712600
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318847723812
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318847741891
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318847745283
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318847765788
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318847766968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318847770462
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318847777237
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318847778316
